time,latitude,longitude
1570865934720,30.637868,104.088413
1570865934727,30.637868,104.088413
1570865934733,30.637868,104.088413
1570865934739,30.637868,104.088413
1570865935704,30.637858,104.088452
1570865935712,30.637858,104.088452
1570865935717,30.637858,104.088452
1570865935724,30.637858,104.088452
1570865936724,30.637853,104.08849
1570865936729,30.637853,104.08849
1570865936734,30.637853,104.08849
1570865936742,30.637853,104.08849
1570865937733,30.637858,104.088529
1570865937740,30.637858,104.088529
1570865937747,30.637858,104.088529
1570865937755,30.637858,104.088529
1570865938725,30.637872,104.088567
1570865938730,30.637872,104.088567
1570865938735,30.637872,104.088567
1570865938739,30.637872,104.088567
1570865939721,30.637891,104.088599
1570865939728,30.637891,104.088599
1570865939734,30.637891,104.088599
1570865939738,30.637891,104.088599
1570865940709,30.637907,104.088623
1570865940716,30.637907,104.088623
1570865940721,30.637907,104.088623
1570865940725,30.637907,104.088623
1570865941737,30.637921,104.088646
1570865941743,30.637921,104.088646
1570865941748,30.637921,104.088646
1570865941754,30.637921,104.088646
1570865942709,30.637928,104.088676
1570865942716,30.637928,104.088676
1570865942722,30.637928,104.088676
1570865942731,30.637928,104.088676
1570865943705,30.637923,104.08871
1570865943712,30.637923,104.08871
1570865943719,30.637923,104.08871
1570865943725,30.637923,104.08871
1570865944710,30.637908,104.088736
1570865944717,30.637908,104.088736
1570865944723,30.637908,104.088736
1570865944730,30.637908,104.088736
1570865945713,30.637881,104.088751
1570865945724,30.637881,104.088751
1570865945728,30.637881,104.088751
1570865945733,30.637881,104.088751
1570865946733,30.63785,104.088754
1570865946738,30.63785,104.088754
1570865946744,30.63785,104.088754
1570865946747,30.63785,104.088754
1570865947715,30.637821,104.088744
1570865947724,30.637821,104.088744
1570865947731,30.637821,104.088744
1570865947735,30.637821,104.088744
1570865948707,30.637792,104.088729
1570865948716,30.637792,104.088729
1570865948724,30.637792,104.088729
1570865948731,30.637792,104.088729
1570865949711,30.637766,104.088711
1570865949718,30.637766,104.088711
1570865949725,30.637766,104.088711
1570865949730,30.637766,104.088711
1570865950708,30.637745,104.088698
1570865950715,30.637745,104.088698
1570865950724,30.637745,104.088698
1570865950730,30.637745,104.088698
1570865951692,30.637725,104.088694
1570865951699,30.637725,104.088694
1570865951705,30.637725,104.088694
1570865951711,30.637725,104.088694
1570865952684,30.6377,104.088696
1570865952688,30.6377,104.088696
1570865952691,30.6377,104.088696
1570865952694,30.6377,104.088696
1570865953697,30.637675,104.088706
1570865953704,30.637675,104.088706
1570865953715,30.637675,104.088706
1570865953721,30.637675,104.088706
1570865954721,30.63765,104.088719
1570865954730,30.63765,104.088719
1570865954737,30.63765,104.088719
1570865954744,30.63765,104.088719
1570865955703,30.637626,104.088739
1570865955708,30.637626,104.088739
1570865955718,30.637626,104.088739
1570865955726,30.637626,104.088739
1570865956728,30.637605,104.088766
1570865956735,30.637605,104.088766
1570865956741,30.637605,104.088766
1570865956750,30.637605,104.088766
1570865957712,30.637591,104.088794
1570865957751,30.637591,104.088794
1570865957781,30.637591,104.088794
1570865957785,30.637591,104.088794
1570865958279,30.637591,104.088794
1570865958296,30.637591,104.088794
1570865958310,30.637591,104.088794
1570865958318,30.637591,104.088794
1570865958751,30.637582,104.088826
1570865958757,30.637582,104.088826
1570865958762,30.637582,104.088826
1570865958771,30.637582,104.088826
1570865959713,30.637571,104.088862
1570865959722,30.637571,104.088862
1570865959728,30.637571,104.088862
1570865959734,30.637571,104.088862
1570865960718,30.637563,104.088895
1570865960741,30.637563,104.088895
1570865960749,30.637563,104.088895
1570865960758,30.637563,104.088895
1570865961708,30.637551,104.088926
1570865961715,30.637551,104.088926
1570865961724,30.637551,104.088926
1570865961730,30.637551,104.088926
1570865962692,30.637533,104.088956
1570865962698,30.637533,104.088956
1570865962716,30.637533,104.088956
1570865962730,30.637533,104.088956
1570865963706,30.637511,104.088984
1570865963714,30.637511,104.088984
1570865963720,30.637511,104.088984
1570865963727,30.637511,104.088984
1570865964707,30.637489,104.089013
1570865964715,30.637489,104.089013
1570865964721,30.637489,104.089013
1570865964727,30.637489,104.089013
1570865965709,30.63747,104.089042
1570865965718,30.63747,104.089042
1570865965726,30.63747,104.089042
1570865965732,30.63747,104.089042
1570865966712,30.637457,104.089076
1570865966723,30.637457,104.089076
1570865966730,30.637457,104.089076
1570865966745,30.637457,104.089076
1570865967735,30.637448,104.089111
1570865967742,30.637448,104.089111
1570865967748,30.637448,104.089111
1570865967754,30.637448,104.089111
1570865968726,30.637444,104.08915
1570865968737,30.637444,104.08915
1570865968745,30.637444,104.08915
1570865968757,30.637444,104.08915
1570865969708,30.637432,104.089188
1570865969716,30.637432,104.089188
1570865969721,30.637432,104.089188
1570865969726,30.637432,104.089188
1570865970708,30.63742,104.089223
1570865970712,30.63742,104.089223
1570865970717,30.63742,104.089223
1570865970724,30.63742,104.089223
1570865971715,30.637407,104.089253
1570865971720,30.637407,104.089253
1570865971726,30.637407,104.089253
1570865971731,30.637407,104.089253
1570865972732,30.637393,104.089279
1570865972741,30.637393,104.089279
1570865972746,30.637393,104.089279
1570865972752,30.637393,104.089279
1570865973701,30.637377,104.089307
1570865973709,30.637377,104.089307
1570865973716,30.637377,104.089307
1570865973722,30.637377,104.089307
1570865974714,30.637359,104.089339
1570865974730,30.637359,104.089339
1570865974743,30.637359,104.089339
1570865974752,30.637359,104.089339
1570865975712,30.637343,104.089373
1570865975722,30.637343,104.089373
1570865975727,30.637343,104.089373
1570865975735,30.637343,104.089373
1570865976692,30.637327,104.089409
1570865976699,30.637327,104.089409
1570865976705,30.637327,104.089409
1570865976712,30.637327,104.089409
1570865977714,30.637312,104.089444
1570865977720,30.637312,104.089444
1570865977727,30.637312,104.089444
1570865977735,30.637312,104.089444
1570865978715,30.637295,104.08948
1570865978721,30.637295,104.08948
1570865978727,30.637295,104.08948
1570865978736,30.637295,104.08948
1570865979712,30.637282,104.089517
1570865979723,30.637282,104.089517
1570865979729,30.637282,104.089517
1570865979736,30.637282,104.089517
1570865980708,30.637265,104.089557
1570865980717,30.637265,104.089557
1570865980742,30.637265,104.089557
1570865980750,30.637265,104.089557
1570865981712,30.637252,104.089598
1570865981718,30.637252,104.089598
1570865981724,30.637252,104.089598
1570865981736,30.637252,104.089598
1570865982696,30.637239,104.089637
1570865982707,30.637239,104.089637
1570865982716,30.637239,104.089637
1570865982725,30.637239,104.089637
1570865983713,30.637231,104.089675
1570865983720,30.637231,104.089675
1570865983726,30.637231,104.089675
1570865983733,30.637231,104.089675
1570865984719,30.637221,104.089711
1570865984727,30.637221,104.089711
1570865984739,30.637221,104.089711
1570865984745,30.637221,104.089711
1570865985678,30.637208,104.089746
1570865985682,30.637208,104.089746
1570865985685,30.637208,104.089746
1570865985689,30.637208,104.089746
1570865986699,30.637194,104.08978
1570865986706,30.637194,104.08978
1570865986713,30.637194,104.08978
1570865986720,30.637194,104.08978
1570865987292,30.637194,104.08978
1570865987298,30.637194,104.08978
1570865987304,30.637194,104.08978
1570865987310,30.637194,104.08978
1570865987712,30.637178,104.08981
1570865987718,30.637178,104.08981
1570865987724,30.637178,104.08981
1570865987749,30.637178,104.08981
1570865988721,30.637162,104.089836
1570865988729,30.637162,104.089836
1570865988735,30.637162,104.089836
1570865988741,30.637162,104.089836
1570865989702,30.637148,104.089862
1570865989711,30.637148,104.089862
1570865989721,30.637148,104.089862
1570865989731,30.637148,104.089862
1570865990702,30.637138,104.089889
1570865990708,30.637138,104.089889
1570865990715,30.637138,104.089889
1570865990723,30.637138,104.089889
1570865991712,30.637133,104.08992
1570865991721,30.637133,104.08992
1570865991728,30.637133,104.08992
1570865991735,30.637133,104.08992
1570865992716,30.63713,104.089948
1570865992724,30.63713,104.089948
1570865992734,30.63713,104.089948
1570865992740,30.63713,104.089948
1570865993708,30.637129,104.089975
1570865993715,30.637129,104.089975
1570865993722,30.637129,104.089975
1570865993729,30.637129,104.089975
1570865994716,30.637125,104.090009
1570865994722,30.637125,104.090009
1570865994728,30.637125,104.090009
1570865994736,30.637125,104.090009
1570865995700,30.637119,104.090043
1570865995708,30.637119,104.090043
1570865995714,30.637119,104.090043
1570865995721,30.637119,104.090043
1570865996711,30.637107,104.090079
1570865996727,30.637107,104.090079
1570865996735,30.637107,104.090079
1570865996740,30.637107,104.090079
1570865997707,30.637092,104.090116
1570865997712,30.637092,104.090116
1570865997719,30.637092,104.090116
1570865997725,30.637092,104.090116
1570865998716,30.637078,104.090151
1570865998724,30.637078,104.090151
1570865998731,30.637078,104.090151
1570865998737,30.637078,104.090151
1570865999711,30.637061,104.090184
1570865999719,30.637061,104.090184
1570865999726,30.637061,104.090184
1570865999736,30.637061,104.090184
1570866000721,30.637043,104.090215
1570866000730,30.637043,104.090215
1570866000736,30.637043,104.090215
1570866000741,30.637043,104.090215
1570866001722,30.637025,104.090243
1570866001729,30.637025,104.090243
1570866001736,30.637025,104.090243
1570866001741,30.637025,104.090243
1570866002713,30.637005,104.090266
1570866002719,30.637005,104.090266
1570866002726,30.637005,104.090266
1570866002731,30.637005,104.090266
1570866003698,30.63698,104.090283
1570866003706,30.63698,104.090283
1570866003716,30.63698,104.090283
1570866003722,30.63698,104.090283
1570866004706,30.636953,104.090289
1570866004713,30.636953,104.090289
1570866004719,30.636953,104.090289
1570866004725,30.636953,104.090289
1570866005716,30.636922,104.090288
1570866005723,30.636922,104.090288
1570866005733,30.636922,104.090288
1570866005740,30.636922,104.090288
1570866006707,30.636887,104.090279
1570866006717,30.636887,104.090279
1570866006725,30.636887,104.090279
1570866006732,30.636887,104.090279
1570866007718,30.636855,104.090266
1570866007724,30.636855,104.090266
1570866007730,30.636855,104.090266
1570866007737,30.636855,104.090266
1570866008708,30.636827,104.090251
1570866008715,30.636827,104.090251
1570866008722,30.636827,104.090251
1570866008728,30.636827,104.090251
1570866009721,30.636799,104.090236
1570866009728,30.636799,104.090236
1570866009733,30.636799,104.090236
1570866009741,30.636799,104.090236
1570866010710,30.636766,104.090219
1570866010716,30.636766,104.090219
1570866010737,30.636766,104.090219
1570866010749,30.636766,104.090219
1570866011709,30.636735,104.090202
1570866011716,30.636735,104.090202
